,hack_license,hack_license,medallion,medallion,passenger_count,passenger_count
,trip_distance,trip_time_in_secs,trip_distance,trip_time_in_secs,trip_distance,trip_time_in_secs
,,,,,,
0,86.9967520236969,86.14873194694519,73.68473696708679,72.60299706459045,12.474114894866943,13.055699110031128
1,47.83156394958496,46.52343416213989,38.30780100822449,36.23322105407715,6.727230072021484,7.106369972229004
2,25.37982201576233,25.79152202606201,21.488281965255737,21.379860877990723,3.929234027862549,4.320245027542114
3,15.727850914001465,15.774362087249756,12.489449977874756,12.174899101257324,2.465939998626709,2.606476068496704
4,10.720641851425171,11.372526168823242,8.238243818283081,8.408288955688477,1.718174934387207,1.8402299880981445
5,10.297714948654175,12.031265020370483,7.242429971694946,7.1765031814575195,1.603266954421997,1.6766250133514404
