,hack_license,hack_license,medallion,medallion,passenger_count,passenger_count
,trip_distance,trip_time_in_secs,trip_distance,trip_time_in_secs,trip_distance,trip_time_in_secs
,,,,,,
0,76.16483306884766,82.57857894897461,60.8155951499939,67.40507197380066,14.195389032363892,15.939030885696411
1,40.85201621055603,44.4090039730072,33.30173587799072,35.9939649105072,7.454403877258301,7.554267883300781
2,27.381934881210327,28.189115047454834,23.403088808059692,23.758296966552734,5.017413854598999,5.4093170166015625
3,23.988614797592163,24.36480188369751,20.976649045944214,21.367081880569458,4.745775938034058,5.131273031234741
