,hack_license,hack_license,medallion,medallion,passenger_count,passenger_count
,trip_distance,trip_time_in_secs,trip_distance,trip_time_in_secs,trip_distance,trip_time_in_secs
,,,,,,
0,77.63948011398315,81.38824200630188,60.34202194213867,67.63790011405945,14.525784015655518,15.070240020751953
1,41.413063049316406,45.61434721946716,37.89605498313904,37.67791700363159,7.617539167404175,7.56971001625061
2,28.96809220314026,30.693914890289307,26.897102117538452,27.069146871566772,6.044487953186035,5.480713844299316
3,25.079514026641846,26.609719038009644,24.01511001586914,23.682761907577515,5.571362018585205,5.210299015045166
